ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_shells
27,1,359254,2094.0,1580.0,1.0,1.0093880583338286,0.39603318417436323,1.0,0.745303138432941,0.7811346980350253,706.1425977490278,713.9502783807848,313.3448579440869,108.80586842744997,96.25487000666512,632.8072376324404,648.4056948624303,-15.64536348618421,2404.046000000007,0.9902137377017097,2082.552366849082,1565.7422798354369,0,1,1
