ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_shells
7,1,349306,3536.0,1575.0,1.0,1.0099907752433708,0.42746424301423724,1.0,0.7444317758005221,0.5549190217490753,701.4489566079637,704.5707913332769,301.4448539948891,105.7787756105923,93.43446901438462,632.8566586009588,634.1324831207532,48.183372153853,2812.504000000046,0.9790858191959748,3537.1015613817112,1591.3324506306792,0,1,1
7,2,327735,810.0,1589.0,1.0,1.011644594023512,0.4421583947063689,1.0,0.7412722646310432,0.5124321452317864,682.4077664810653,689.0986866915363,294.2600890368927,102.93582940003067,90.91754506144565,610.3575527304191,612.0767642009946,39.769125490516274,2834.968000000055,0.9827106965196505,793.001827696157,1592.7593391001876,0,2,2
