ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_shells
22,1,345332,1601.0,1507.0,1.0,1.0153438587450252,0.49341700431218843,1.0,0.7121275235601014,0.38919246694473064,711.2801947815835,729.9657526213131,295.7363690857112,104.6365743381571,92.31467922275417,611.4385212176503,618.6664514599069,-34.6415102818305,3339.1900000000815,0.960973295320942,1604.6194705384962,1485.1276279058993,0,1,1
