ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_shells
10,1,326997,2526.0,1240.0,1.0,1.017586767172932,0.48932188982921965,1.0,0.7766116621067032,0.6024970800447679,692.1146535470106,695.1150983829945,287.84718167805636,101.0876645810621,89.05054744357274,601.1020693550837,603.5954424900899,-4.99636682750631,2611.5560000000264,0.9691097148953826,2536.5431425976385,1228.545980544164,0,1,1
