ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_shells
28,1,337618,1925.0,1208.0,1.0,1.0079803368924523,0.42990145329951296,1.0,0.7312212216114599,0.4495041027155904,689.3251448646615,700.4891148333427,297.59368272864936,103.69431130424667,91.54780172128658,621.2024304528707,622.375003167972,46.18254242811789,3072.210000000062,0.9733019294912635,1931.0447724943576,1229.744539686865,0,1,1
