ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_shells
26,1,328842,1840.0,1193.0,1.0,1.022999147270136,0.5413572077719178,1.0,0.7392116532353239,0.3034183125015604,706.7552435612923,705.7797106746552,268.36542251191753,95.56837152179581,83.60023923410746,586.4618382809895,594.234653348183,-74.18908468707315,3690.4360000001,0.9670842223362628,1829.556467847781,1198.8251196623303,0,1,2
