ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_shells
14,1,343449,2318.0,1372.0,1.0,1.018079969387537,0.4889747013397727,1.0,0.7405796570186541,0.5406129137022794,709.4128801194347,714.9636354388942,295.53003231482245,101.87365634021299,89.89994438263018,612.1978938620282,618.8194123669094,36.60098254687231,2825.4840000000527,0.97440909697023,2314.4961435322275,1350.0230718389048,0,1,1
