ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_shells
1,1,357811,2342.0,1522.0,1.0,1.185461139679694,0.5527730859652109,1.0,0.4566455324644828,0.13075575610368015,796.5190563796251,1173.6920379724827,293.82477771624366,97.46598722381665,84.09518416651456,654.2422270564497,663.7646716715282,-3.0044528244023354,5864.099999999988,0.7117408769977315,2353.808342952005,1481.9674409115428,0,1,1
