ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_shells
20,1,352563,1891.0,787.0,1.0,1.013174214602755,0.47190030396882837,1.0,0.7614126702344084,0.7316579226981458,713.7119904690586,711.2924855500725,304.54720487963766,108.13106593220338,95.75489543621255,615.6929713847596,629.245544730406,-32.355422185929875,2460.7600000000125,0.9876419744267446,1883.5332068311195,771.1425107002153,0,1,1
20,2,345721,1428.0,1714.0,1.0,1.0152673549764428,0.49922093613914287,1.0,0.7867093561981741,0.6524664604656277,712.8237556435289,705.352394197397,294.7422602885443,106.63291663901731,94.54099639838793,606.2668985039002,617.6437708763651,-11.36299191622819,2580.4100000000267,0.9857296008850214,1436.0252255431403,1695.6485865770376,0,2,2
